graph_seed,architecture,scenario,balancing,model_seed,explainer,node,node_typ,spearman,plaus_edge,plaus_feat,shap_conc,fid_plus,fid_minus,sub_n_nodes
1,GraphSAGE,1:1,none,43,GNNExplainer,8433,2,0.7404511278195489,0.3333333333333333,1.0,,0.0008977651596069336,-1.239776611328125e-05,25
1,GraphSAGE,1:1,none,43,GNNExplainer,8252,1,0.8562406015037594,0.5434782608695652,0.0,,0.016716182231903076,-0.0012670159339904785,35
1,GraphSAGE,1:1,none,43,GNNExplainer,8026,1,0.9371428571428572,0.62,0.0,,0.9409487247467041,-0.010161757469177246,31
1,GraphSAGE,1:1,none,43,GNNExplainer,9210,4,0.7396992481203006,0.6304347826086957,0.0,,0.9535427689552307,-1.3232231140136719e-05,35
1,GraphSAGE,1:1,none,43,GNNExplainer,9267,4,0.9254135338345864,0.38461538461538464,0.0,,0.9213358163833618,-0.00036704540252685547,30
1,GraphSAGE,1:1,none,43,GNNExplainer,8659,2,0.9302255639097744,0.375,1.0,,0.8134724497795105,-0.0022597312927246094,21
1,GraphSAGE,1:1,none,43,GNNExplainer,9248,4,0.773533834586466,0.625,0.0,,0.9998351335525513,-6.42538070678711e-05,40
1,GraphSAGE,1:1,none,43,GNNExplainer,9437,4,0.8693233082706767,0.6458333333333334,0.0,,0.8147094249725342,-5.0067901611328125e-06,38
1,GraphSAGE,1:1,none,43,GNNExplainer,8552,2,0.9445112781954886,0.16666666666666666,1.0,,0.05931437015533447,-0.0008448362350463867,23
1,GraphSAGE,1:1,none,43,GNNExplainer,8430,2,0.9381954887218045,0.6666666666666666,1.0,,0.9694302678108215,-0.006221473217010498,18
1,GraphSAGE,1:1,none,43,GNNExplainer,9418,4,0.9427067669172932,0.40625,0.0,,0.9503057599067688,-0.010190129280090332,34
1,GraphSAGE,1:1,none,43,GNNExplainer,9427,4,0.8245112781954888,0.6666666666666666,0.0,,0.9688034653663635,-1.9073486328125e-06,36
1,GraphSAGE,1:1,none,43,GNNExplainer,8596,2,0.9711278195488722,0.5,1.0,,0.9811659455299377,-0.00579601526260376,22
1,GraphSAGE,1:1,none,43,GNNExplainer,8324,1,0.7852631578947369,0.575,0.0,,0.7334080934524536,-4.76837158203125e-07,29
1,GraphSAGE,1:1,none,43,GNNExplainer,9051,3,0.9087218045112779,0.5,0.0,,0.2835312485694885,-0.0043250322341918945,25
1,GraphSAGE,1:1,none,43,PGExplainer,8453,2,,0.625,,,0.0023806095123291016,-0.0006067752838134766,16
1,GraphSAGE,1:1,none,43,PGExplainer,9367,4,,0.8461538461538461,,,0.00010472536087036133,0.020783960819244385,27
1,GraphSAGE,1:1,none,43,PGExplainer,8248,1,,0.9347826086956522,,,1.8596649169921875e-05,0.36402392387390137,33
1,GraphSAGE,1:1,none,43,PGExplainer,8924,3,,0.9523809523809523,,,0.0,0.037207841873168945,37
1,GraphSAGE,1:1,none,43,PGExplainer,8758,2,,0.625,,,0.016595780849456787,-0.00010144710540771484,23
1,GraphSAGE,1:1,none,43,PGExplainer,8660,2,,0.8333333333333334,,,0.0005828142166137695,-1.2636184692382812e-05,26
1,GraphSAGE,1:1,none,43,PGExplainer,9198,4,,0.9130434782608695,,,0.0002084970474243164,0.4681277871131897,43
1,GraphSAGE,1:1,none,43,PGExplainer,8632,2,,0.875,,,0.01022869348526001,-0.00042110681533813477,23
1,GraphSAGE,1:1,none,43,PGExplainer,8049,1,,0.9117647058823528,,,0.0004400014877319336,0.9778492450714111,32
1,GraphSAGE,1:1,none,43,PGExplainer,8488,2,,0.75,,,0.07774972915649414,-0.0005303025245666504,22
1,GraphSAGE,1:1,none,43,PGExplainer,8774,2,,0.625,,,0.011128067970275879,-0.0007660388946533203,18
1,GraphSAGE,1:1,none,43,PGExplainer,9430,4,,0.9166666666666666,,,1.1920928955078125e-07,0.031030595302581787,36
1,GraphSAGE,1:1,none,43,PGExplainer,8180,1,,0.9230769230769231,,,0.0028156638145446777,-1.1920928955078125e-07,24
1,GraphSAGE,1:1,none,43,PGExplainer,9446,4,,0.6,,,0.0,0.0,87
1,GraphSAGE,1:1,none,43,PGExplainer,9165,3,,1.0,,,0.13171309232711792,-0.007637083530426025,32
1,GraphSAGE,1:1,none,43,PGExplainer,8433,2,,0.8333333333333334,,,0.008719861507415771,-1.1086463928222656e-05,25
1,GraphSAGE,1:1,none,43,PGExplainer,8252,1,,0.9130434782608695,,,0.00013339519500732422,0.016716182231903076,35
1,GraphSAGE,1:1,none,43,PGExplainer,8026,1,,0.94,,,-0.002237558364868164,0.9409487247467041,31
1,GraphSAGE,1:1,none,43,PGExplainer,9210,4,,0.9347826086956522,,,-5.245208740234375e-06,0.9535427689552307,35
1,GraphSAGE,1:1,none,43,PGExplainer,9267,4,,0.8846153846153846,,,3.337860107421875e-06,0.22148281335830688,30
1,GraphSAGE,1:1,none,43,PGExplainer,8659,2,,0.75,,,0.024608731269836426,-0.0022596120834350586,21
1,GraphSAGE,1:1,none,43,PGExplainer,9248,4,,0.8958333333333334,,,1.811981201171875e-05,0.1436712145805359,40
1,GraphSAGE,1:1,none,43,PGExplainer,9437,4,,0.9375,,,3.0994415283203125e-06,0.8147094249725342,38
1,GraphSAGE,1:1,none,43,PGExplainer,8552,2,,0.5,,,0.26206743717193604,-0.0008251667022705078,23
1,GraphSAGE,1:1,none,43,PGExplainer,8430,2,,0.6666666666666666,,,0.21966320276260376,-0.0062064528465271,18
1,GraphSAGE,1:1,none,43,PGExplainer,9418,4,,0.8125,,,0.0014467835426330566,0.9503057599067688,34
1,GraphSAGE,1:1,none,43,PGExplainer,9427,4,,0.9375,,,2.384185791015625e-07,0.39960426092147827,36
1,GraphSAGE,1:1,none,43,PGExplainer,8596,2,,1.0,,,0.5313254594802856,-0.005796968936920166,22
1,GraphSAGE,1:1,none,43,PGExplainer,8324,1,,0.9,,,0.0,0.4383445382118225,29
1,GraphSAGE,1:1,none,43,PGExplainer,9051,3,,1.0,,,0.0574682354927063,-0.0033347010612487793,25
1,GraphSAGE,1:1,none,43,GNNShap,8453,2,0.9308270676691729,,0.0,0.9586133751345537,0.8725250959396362,0.06834638118743896,16
1,GraphSAGE,1:1,none,43,GNNShap,9367,4,0.983157894736842,,0.0,0.9441306474755418,0.9956930875778198,0.00031489133834838867,27
1,GraphSAGE,1:1,none,43,GNNShap,8248,1,0.9628571428571429,,0.0,0.954738881058492,-0.0002789497375488281,0.9996580481529236,33
1,GraphSAGE,1:1,none,43,GNNShap,8924,3,0.9054135338345863,,0.0,0.9813812003247527,0.9991136789321899,-6.026029586791992e-05,37
1,GraphSAGE,1:1,none,43,GNNShap,8758,2,0.9449624060150373,,0.0,0.9459653182304395,0.999778687953949,0.009272515773773193,23
1,GraphSAGE,1:1,none,43,GNNShap,8660,2,0.9678195488721804,,1.0,0.9437450446255757,0.9957292675971985,2.7179718017578125e-05,26
1,GraphSAGE,1:1,none,43,GNNShap,9198,4,0.9851127819548872,,0.0,0.9755593873017887,-0.0015009045600891113,0.9970003366470337,43
1,GraphSAGE,1:1,none,43,GNNShap,8632,2,0.9757894736842104,,1.0,0.9125432116672799,0.9990299344062805,-0.00040584802627563477,23
1,GraphSAGE,1:1,none,43,GNNShap,8049,1,0.9763909774436088,,0.0,0.9545355531182768,0.0016739368438720703,0.9873769879341125,32
1,GraphSAGE,1:1,none,43,GNNShap,8488,2,0.9578947368421054,,0.0,0.9625342028473423,0.9982947707176208,-0.00038188695907592773,22
1,GraphSAGE,1:1,none,43,GNNShap,8774,2,0.9476691729323308,,0.0,0.9622843064125141,0.9762405753135681,0.0032395124435424805,18
1,GraphSAGE,1:1,none,43,GNNShap,9430,4,0.9699248120300752,,0.0,0.9591198796763798,0.0003578662872314453,0.3859593868255615,36
1,GraphSAGE,1:1,none,43,GNNShap,8180,1,0.9622556390977441,,0.0,0.9410792352282223,0.842007040977478,2.86102294921875e-06,24
1,GraphSAGE,1:1,none,43,GNNShap,9446,4,0.918345864661654,,0.0,0.9925231684633177,0.9957751035690308,0.0,87
1,GraphSAGE,1:1,none,43,GNNShap,9165,3,0.9628571428571429,,0.0,0.9880529472286822,0.059036970138549805,0.9918617606163025,32
1,GraphSAGE,1:1,none,43,GNNShap,8433,2,0.9563909774436089,,0.0,0.9569927311011632,0.9963704347610474,1.0013580322265625e-05,25
1,GraphSAGE,1:1,none,43,GNNShap,8252,1,0.9640601503759398,,0.0,0.9601954609968469,0.0006657242774963379,0.9975996017456055,35
1,GraphSAGE,1:1,none,43,GNNShap,8026,1,0.9789473684210526,,0.0,0.9243727289545733,0.03620719909667969,0.969870388507843,31
1,GraphSAGE,1:1,none,43,GNNShap,9210,4,0.9566917293233083,,0.0,0.8919080117295979,0.010619521141052246,0.49927985668182373,35
1,GraphSAGE,1:1,none,43,GNNShap,9267,4,0.9840601503759396,,0.0,0.9704047563661892,0.0030501484870910645,0.9884216785430908,30
1,GraphSAGE,1:1,none,43,GNNShap,8659,2,0.9452631578947368,,0.0,0.9547777510345,0.9976919293403625,0.05447190999984741,21
1,GraphSAGE,1:1,none,43,GNNShap,9248,4,0.9681203007518796,,0.0,0.9580946197862215,0.001137375831604004,0.898673415184021,40
1,GraphSAGE,1:1,none,43,GNNShap,9437,4,0.9897744360902255,,0.0,0.9594398603178085,0.007952988147735596,0.5587277412414551,38
1,GraphSAGE,1:1,none,43,GNNShap,8552,2,0.9553383458646616,,1.0,0.9631401124509406,0.09893345832824707,0.6233336329460144,23
1,GraphSAGE,1:1,none,43,GNNShap,8430,2,0.9709774436090223,,0.0,0.9544357859220811,0.9919607639312744,0.006463766098022461,18
1,GraphSAGE,1:1,none,43,GNNShap,9418,4,0.9753383458646615,,0.0,0.9219572440563575,0.13788336515426636,0.9230378270149231,34
1,GraphSAGE,1:1,none,43,GNNShap,9427,4,0.9661654135338346,,0.0,0.9496265680853824,0.0014289617538452148,0.3417007327079773,36
1,GraphSAGE,1:1,none,43,GNNShap,8596,2,0.9478195488721803,,0.0,0.898162094298611,0.9917376637458801,0.02822357416152954,22
1,GraphSAGE,1:1,none,43,GNNShap,8324,1,0.9606015037593985,,0.0,0.9743985733878897,0.998948335647583,-1.1920928955078125e-07,29
1,GraphSAGE,1:1,none,43,GNNShap,9051,3,0.9535338345864661,,1.0,0.9791316188321562,0.03285104036331177,0.9827056527137756,25
1,GraphSAGE,1:1,none,44,GNNExplainer,8453,2,0.9389473684210525,0.375,1.0,,0.37083899974823,-0.0006207823753356934,16
1,GraphSAGE,1:1,none,44,GNNExplainer,9360,4,0.9150375939849624,0.4230769230769231,0.0,,0.988935112953186,-0.0019465088844299316,29
1,GraphSAGE,1:1,none,44,GNNExplainer,8248,1,0.9105263157894736,0.5869565217391305,0.0,,0.3464321494102478,-7.200241088867188e-05,33
1,GraphSAGE,1:1,none,44,GNNExplainer,8914,3,0.9195488721804509,0.5,1.0,,0.6865659952163696,-0.003716707229614258,26
1,GraphSAGE,1:1,none,44,GNNExplainer,8755,2,0.9224060150375939,0.5,1.0,,0.4319567084312439,-0.0013423562049865723,23
1,GraphSAGE,1:1,none,44,GNNExplainer,8660,2,0.9227067669172933,0.5,1.0,,0.21281856298446655,-0.00010967254638671875,26
1,GraphSAGE,1:1,none,44,GNNExplainer,9194,4,0.8942857142857144,0.6086956521739131,0.0,,0.9301281571388245,-0.0007718801498413086,39
1,GraphSAGE,1:1,none,44,GNNExplainer,8632,2,0.8792481203007518,0.375,1.0,,0.003863811492919922,-0.00014066696166992188,23
1,GraphSAGE,1:1,none,44,GNNExplainer,8049,1,0.9254135338345865,0.4411764705882353,0.0,,0.9769169688224792,-0.0055356621742248535,32
1,GraphSAGE,1:1,none,44,GNNExplainer,8488,2,0.9398496240601503,0.375,1.0,,0.16514337062835693,-0.0005543828010559082,22
1,GraphSAGE,1:1,none,44,GNNExplainer,8772,2,0.9118796992481203,0.5,1.0,,0.051044464111328125,-0.002114713191986084,20
1,GraphSAGE,1:1,none,44,GNNExplainer,9427,4,0.8049624060150375,0.6666666666666666,0.0,,0.8506917953491211,-8.940696716308594e-06,36
1,GraphSAGE,1:1,none,44,GNNExplainer,8180,1,0.5118796992481203,0.5,1.0,,0.0033001303672790527,-9.5367431640625e-07,24
1,GraphSAGE,1:1,none,44,GNNExplainer,9446,4,0.46781954887218047,0.35,0.0,,0.0,0.0,87
1,GraphSAGE,1:1,none,44,GNNExplainer,9162,3,0.8972932330827067,0.5,0.0,,0.8438006639480591,-0.032042503356933594,26
1,GraphSAGE,1:1,none,44,GNNExplainer,8433,2,0.7052631578947368,0.3333333333333333,1.0,,0.0007420778274536133,-1.5854835510253906e-05,25
1,GraphSAGE,1:1,none,44,GNNExplainer,8252,1,0.8739849624060149,0.5434782608695652,0.0,,0.21452665328979492,-0.0019203424453735352,35
