run_id,scenario,architecture,balancing,seed,quality_passed,split,grid_x,pr_precision,roc_tpr
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.2700,0.283401,0.778065
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.2800,0.280604,0.785570
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.2900,0.276323,0.790226
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.3000,0.271709,0.797468
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.3100,0.264464,0.807884
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.3200,0.260334,0.813876
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.3300,0.256406,0.819583
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.3400,0.247168,0.821850
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.3500,0.242220,0.828344
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.3600,0.240126,0.834077
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.3700,0.239643,0.836218
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.3800,0.238938,0.839903
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.3900,0.237217,0.845779
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.4000,0.228933,0.849411
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.4100,0.221261,0.853750
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.4200,0.217413,0.861470
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.4300,0.213191,0.864785
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.4400,0.209734,0.869384
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.4500,0.204302,0.871687
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.4600,0.197394,0.875889
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.4700,0.193211,0.880325
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.4800,0.188370,0.885320
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.4900,0.183473,0.888696
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.5000,0.177476,0.891849
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.5100,0.172796,0.894232
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.5200,0.164938,0.895101
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.5300,0.162248,0.900725
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.5400,0.158213,0.901949
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.5500,0.155799,0.907002
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.5600,0.153470,0.909756
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.5700,0.148817,0.915958
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.5800,0.147416,0.919037
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.5900,0.142614,0.922296
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.6000,0.138653,0.928268
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.6100,0.136523,0.929372
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.6200,0.131587,0.929949
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.6300,0.126493,0.934134
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.6400,0.125610,0.936182
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.6500,0.122718,0.938590
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.6600,0.120453,0.941343
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.6700,0.115825,0.943787
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.6800,0.110783,0.945256
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.6900,0.108060,0.948202
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.7000,0.106976,0.952811
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.7100,0.106804,0.954542
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.7200,0.100314,0.956306
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.7300,0.095901,0.957202
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.7400,0.091384,0.959911
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.7500,0.089984,0.961707
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.7600,0.088474,0.962580
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.7700,0.086307,0.966083
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.7800,0.085841,0.966083
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.7900,0.082501,0.968271
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.8000,0.079913,0.969633
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.8100,0.078692,0.972327
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.8200,0.074690,0.973249
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.8300,0.071765,0.975930
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.8400,0.067594,0.975930
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.8500,0.064700,0.976105
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.8600,0.063222,0.976576
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.8700,0.060795,0.978133
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.8800,0.058058,0.978904
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.8900,0.055786,0.980325
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.9000,0.053127,0.981400
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.9100,0.050581,0.982495
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.9200,0.049233,0.986575
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.9300,0.046897,0.987962
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.9400,0.044871,0.989320
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.9500,0.043003,0.992571
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.9600,0.040821,0.994637
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.9700,0.038245,0.996962
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.9800,0.035004,0.998017
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,0.9900,0.033361,0.999702
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,val,1.0000,0.032035,1.000000
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.0000,1.000000,0.000000
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.0100,0.015439,0.056710
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.0200,0.025736,0.093261
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.0300,0.033675,0.148341
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.0400,0.042631,0.152660
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.0500,0.046658,0.174661
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.0600,0.035967,0.196222
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.0700,0.031778,0.228350
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.0800,0.032916,0.259426
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.0900,0.032649,0.266272
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.1000,0.034056,0.286164
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.1100,0.037017,0.321200
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.1200,0.038682,0.346210
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.1300,0.038309,0.363848
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.1400,0.036562,0.376992
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.1500,0.032468,0.383920
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.1600,0.025082,0.393492
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.1700,0.025047,0.412000
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.1800,0.024700,0.422387
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.1900,0.023197,0.429059
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.2000,0.023211,0.448790
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.2100,0.023009,0.449704
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.2200,0.023508,0.449704
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.2300,0.023307,0.465559
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.2400,0.023678,0.481474
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.2500,0.023637,0.500705
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.2600,0.023294,0.509632
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.2700,0.021224,0.522208
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.2800,0.020615,0.525789
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.2900,0.020531,0.544384
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.3000,0.020460,0.558788
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.3100,0.020693,0.568047
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.3200,0.021040,0.572581
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.3300,0.020648,0.589225
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.3400,0.020663,0.595240
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.3500,0.020667,0.602529
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.3600,0.020466,0.606480
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.3700,0.020150,0.609467
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.3800,0.018967,0.627219
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.3900,0.017997,0.627219
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.4000,0.017655,0.627219
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.4100,0.017473,0.633136
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.4200,0.017165,0.634937
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.4300,0.016237,0.637632
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.4400,0.016240,0.652379
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.4500,0.016141,0.662722
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.4600,0.014982,0.669535
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.4700,0.014505,0.674483
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.4800,0.014606,0.693531
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.4900,0.014417,0.697408
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.5000,0.014510,0.710954
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.5100,0.014198,0.715474
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.5200,0.014190,0.720221
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.5300,0.013593,0.725517
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.5400,0.013629,0.729844
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.5500,0.013477,0.733298
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.5600,0.013476,0.751479
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.5700,0.013254,0.756896
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.5800,0.012858,0.769822
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.5900,0.012947,0.775198
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.6000,0.012522,0.780372
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.6100,0.011988,0.787960
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.6200,0.012039,0.790837
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.6300,0.011714,0.794188
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.6400,0.010678,0.798739
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.6500,0.010766,0.812696
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.6600,0.010825,0.823935
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.6700,0.010570,0.829166
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.6800,0.010501,0.830642
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.6900,0.010585,0.832118
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.7000,0.010340,0.833594
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.7100,0.010369,0.843482
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.7200,0.010082,0.846903
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.7300,0.009830,0.850105
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.7400,0.009737,0.855274
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.7500,0.009780,0.861901
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.7600,0.009686,0.866180
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.7700,0.009657,0.869652
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.7800,0.009475,0.875740
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.7900,0.009322,0.875740
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.8000,0.009094,0.885274
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.8100,0.009112,0.892170
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.8200,0.009095,0.895566
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.8300,0.008952,0.898139
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.8400,0.008644,0.911292
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.8500,0.008514,0.913354
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.8600,0.008393,0.915415
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.8700,0.008228,0.917596
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.8800,0.008124,0.920431
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.8900,0.008041,0.923698
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.9000,0.007856,0.934911
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.9100,0.007903,0.934911
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.9200,0.007638,0.942565
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.9300,0.007570,0.950460
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.9400,0.007495,0.958042
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.9500,0.007455,0.970769
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.9600,0.007427,0.979804
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.9700,0.007450,0.984581
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.9800,0.007444,0.987975
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,0.9900,0.007352,0.995984
1:10_GCN_focal_loss,1:10,GCN,focal_loss,42,False,test,1.0000,0.007309,1.000000
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.0000,1.000000,0.000000
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.0100,0.738333,0.137601
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.0200,0.465308,0.234747
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.0300,0.566250,0.292584
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.0400,0.579234,0.348461
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.0500,0.474064,0.405605
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.0600,0.457605,0.459059
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.0700,0.379638,0.494865
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.0800,0.359983,0.528518
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.0900,0.363925,0.546472
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.1000,0.350996,0.568389
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.1100,0.346592,0.591583
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.1200,0.328028,0.599441
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.1300,0.318859,0.612508
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.1400,0.307655,0.632807
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.1500,0.312870,0.649947
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.1600,0.305600,0.665267
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.1700,0.299880,0.671772
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.1800,0.299650,0.684278
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.1900,0.294508,0.691753
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.2000,0.293513,0.699077
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.2100,0.294126,0.712366
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.2200,0.285155,0.716220
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.2300,0.281382,0.730082
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.2400,0.268443,0.745216
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.2500,0.262643,0.749812
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.2600,0.254258,0.756018
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.2700,0.250451,0.766958
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.2800,0.244329,0.777347
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.2900,0.245987,0.785558
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.3000,0.244429,0.793217
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.3100,0.240111,0.796292
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.3200,0.236160,0.809628
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.3300,0.231727,0.811816
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.3400,0.227467,0.821663
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.3500,0.221968,0.827132
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.3600,0.219284,0.832937
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.3700,0.213050,0.834810
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.3800,0.211025,0.839168
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.3900,0.212510,0.841637
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.4000,0.213352,0.850194
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.4100,0.206934,0.854486
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.4200,0.209670,0.858483
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.4300,0.207826,0.868007
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.4400,0.204874,0.872929
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.4500,0.203856,0.880834
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.4600,0.200657,0.884026
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.4700,0.197455,0.886162
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.4800,0.193170,0.891685
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.4900,0.190509,0.893565
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.5000,0.183608,0.897902
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.5100,0.182668,0.902392
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.5200,0.183062,0.905862
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.5300,0.176698,0.909917
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.5400,0.168160,0.916849
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.5500,0.164852,0.917228
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.5600,0.163883,0.918233
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.5700,0.156925,0.920556
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.5800,0.153944,0.924914
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.5900,0.150336,0.926673
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.6000,0.140252,0.929978
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.6100,0.134756,0.932637
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.6200,0.132692,0.935114
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.6300,0.129732,0.941375
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.6400,0.125723,0.943578
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.6500,0.124521,0.944518
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.6600,0.121763,0.945228
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.6700,0.118574,0.947469
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.6800,0.111269,0.953094
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.6900,0.110010,0.955738
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.7000,0.102994,0.959208
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.7100,0.101004,0.961707
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.7200,0.095768,0.963396
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.7300,0.094417,0.964822
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.7400,0.092700,0.965828
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.7500,0.089731,0.967120
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.7600,0.086659,0.970073
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.7700,0.083850,0.972748
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.7800,0.082815,0.975308
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.7900,0.080710,0.976376
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.8000,0.077733,0.977649
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.8100,0.076499,0.978954
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.8200,0.074099,0.981587
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.8300,0.071926,0.981948
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.8400,0.067175,0.982308
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.8500,0.065246,0.983623
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.8600,0.062271,0.984148
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.8700,0.061847,0.984672
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.8800,0.060605,0.986871
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.8900,0.058175,0.986871
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.9000,0.055586,0.988371
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.9100,0.053360,0.990125
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.9200,0.050546,0.990742
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.9300,0.048857,0.993133
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.9400,0.046875,0.994312
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.9500,0.044061,0.997346
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.9600,0.042953,0.998583
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.9700,0.040268,0.999453
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.9800,0.038050,1.000000
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,0.9900,0.034496,1.000000
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,val,1.0000,0.032520,1.000000
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,test,0.0000,1.000000,0.000000
1:10_GCN_focal_loss_s43,1:10,GCN,focal_loss,43,False,test,0.0100,0.021375,0.030880
